Migration ID,Migration Technique,Workload,Available Network Bandwidth (mbps),Page Dirty Rate (4KB pages per second),VM_SIZE (MB),Page transfer rate (MB/s),Total Migration Time (ms),Downtime (ms),Total Transferred Data (KB)
1463814354,auto-converge,mem,787,8185,961.6484375,150,14731,240,1416730
1463814432,auto-converge,parsec,916,189,397.69921875,150,4680,280,523554
1463814669,auto-converge,parsec,888,157,400.19140625,150,4857,283,526722
1463814739,auto-converge,parsec,896,24546,787.33984375,150,11033,247,1207158
1463815103,xbzrle,mplayer,902,14293,722.55859375,150,8606,145,948208
1463815176,xbzrle,mem,916,18098,1081.14453125,150,18040,75,2017576
1463815256,xbzrle,mplayer,882,4793,692.25390625,150,6964,241,750364
1463815394,xbzrle,dacapo,915,17912,674.54296875,150,6993,282,781729
1463815625,xbzrle,parsec,842,173,298.203125,150,3075,140,316293
1463815693,xbzrle,mem,920,10912,968.5625,150,13788,296,1549541
1463815767,xbzrle,mem,821,8691,968.5625,150,15711,284,1576068
1463815845,xbzrle,parsec,914,267,412.75390625,150,4830,268,538892
1463816056,xbzrle,parsec,882,188,418.1484375,150,5106,255,550095
1463816126,xbzrle,parsec,848,12449,783.5078125,150,10761,40,1115057
1463816532,compress,mplayer,133,15750,808.10546875,150,48525,771,792610
1463816645,compress,mem,147,17961,1101.5546875,150,144305,21317,2596232
1463816851,compress,mplayer,398,5421,897.71875,150,17258,156,839999
1463817043,compress,dacapo,220,15968,675.03515625,150,20472,217,551013
1463817324,compress,parsec,80,151,298.8828125,150,11279,35,110355
1463817399,compress,mem,233,10877,965.54296875,150,116391,5414,3314266
1463817576,compress,mem,148,8562,965.54296875,150,158237,18380,2867286
1463817797,compress,parsec,259,199,424.6328125,150,9424,254,298488
1463818143,compress,parsec,118,189,434.01953125,150,46559,319,670508
1463818253,compress,parsec,112,23756,791.234375,150,59892,2203,822829
1463818665,x-postcopy-ram,mplayer,862,14445,696.13671875,150,7115,2,749293
1463818736,x-postcopy-ram,mem,902,19049,1085.47265625,150,10159,2,1119527
1463818809,x-postcopy-ram,mplayer,891,5207,674.9765625,150,6524,1,709640
1463818942,x-postcopy-ram,dacapo,896,16074,670.9609375,150,6355,1,695194
1463819146,x-postcopy-ram,parsec,859,124,296.01953125,150,2966,2,311327
1463819212,x-postcopy-ram,mem,855,10694,961.3046875,150,9506,2,992406
1463819283,x-postcopy-ram,mem,908,9437,961.3046875,150,8945,2,992410
1463819355,x-postcopy-ram,parsec,867,144,401.34375,150,3981,2,421345
1463819556,x-postcopy-ram,parsec,861,187,405.8671875,150,4049,2,425940
1463819624,x-postcopy-ram,parsec,881,25238,779.89453125,150,7514,1,808131
1463819985,x-postcopy-ram,mplayer,908,14734,703.296875,150,6816,3,756012
1463820055,x-postcopy-ram,mem,914,19062,1077.51953125,150,9956,1,1111381
1463820128,x-postcopy-ram,mplayer,902,5272,675.046875,150,6448,1,710410
1463820369,x-postcopy-ram,dacapo,885,15890,679.99609375,150,6514,2,704424
1463820573,auto-converge,parsec,827,106,297.6015625,150,3114,148,314469
1463820641,x-postcopy-ram,mem,881,10681,961.46875,150,9224,1,992574
1463820712,x-postcopy-ram,mem,890,10430,961.4765625,150,9135,1,992582
1463820784,x-postcopy-ram,parsec,880,1748,408.1328125,150,3986,2,428195
1463820985,x-postcopy-ram,parsec,880,775,414.078125,150,4038,1,434017
1463821053,x-postcopy-ram,parsec,835,25234,783.109375,150,7879,2,803192
1463821414,x-postcopy-ram,mplayer,907,14525,705.37109375,150,6834,2,757255
1463821485,x-postcopy-ram,mem,883,19089,1081.4140625,150,10347,1,1115368
1463821557,x-postcopy-ram,mplayer,925,5279,675.8203125,150,6301,2,711863
1463821690,x-postcopy-ram,dacapo,880,15985,665.9140625,150,6423,2,690048
1463821892,x-postcopy-ram,parsec,894,264,297.421875,150,2863,3,312755
1463821957,x-postcopy-ram,mem,815,10654,963.18359375,150,9986,3,994334
1463822028,x-postcopy-ram,mem,902,8898,963.1953125,150,9023,2,994346
1463822099,x-postcopy-ram,parsec,869,186,398.609375,150,3944,2,418453
1463822301,x-postcopy-ram,parsec,834,158,402.48046875,150,4126,1,420261
1463822368,x-postcopy-ram,parsec,919,17178,785.60546875,150,7217,1,810342
1463822734,x-postcopy-ram,mplayer,906,14388,703.82421875,150,6840,2,756623
1463822806,x-postcopy-ram,mem,922,19088,1079.56640625,150,9884,2,1113481
1463822878,x-postcopy-ram,mplayer,919,5091,680.3203125,150,6376,2,715747
1463823013,compress,dacapo,198,13255,682.265625,150,20829,2233,504586
1463823259,x-postcopy-ram,parsec,852,150,298.15234375,150,3014,1,313507
1463823327,x-postcopy-ram,mem,910,10890,983.59765625,150,9137,1,1015237
1463823399,x-postcopy-ram,mem,889,8764,983.59765625,150,9350,1,1015241
1463823473,compress,parsec,266,1720,402.1796875,150,9049,173,294035
1463823681,x-postcopy-ram,parsec,860,250,406.0546875,150,4043,1,424868
1463823749,compress,parsec,119,24538,783.36328125,150,59185,3689,865990
1463830512,compress,parsec,160,3013,2035.13671875,150,67394,80,1317356
1463830641,compress,parsec,192,2802,2033.4765625,150,55289,33,1298671
1463830758,compress,parsec,121,208,391.1796875,150,19666,117,290622
1463830843,compress,dacapo,180,24605,727.2265625,150,32306,2718,711123
1463831228,compress,dacapo,85,15442,728.21484375,150,57629,3433,604587
1463831484,compress,mem,200,27091,1113.3125,150,192457,21086,4703617
1463831738,compress,mem,246,1062,771.76953125,150,13264,159,398327
1463831956,compress,mem,170,19074,1081.80078125,150,124490,20243,2588354
1463832260,compress,mplayer,348,15050,2026.08203125,150,51605,607,2194373
1463832801,compress,mem,159,12921,1257.16015625,150,132129,21388,2567091
1463833128,compress,parsec,192,3130,2034.4921875,150,52700,36,1240294
1463833241,compress,mplayer,228,1277,1361.703125,150,49739,668,1386051
1463833698,compress,dacapo,173,10796,341.5078125,150,11716,211,247462
1463833770,compress,mplayer,352,14355,2030.53125,150,53356,796,2298192
1463833884,compress,mem,221,12518,1157.625,150,45785,101,1236801
1463833991,compress,dacapo,192,8155,341.578125,150,10824,203,253702
1463834172,compress,mplayer,238,1260,2030.44921875,150,75952,821,2211095
1463834311,compress,parsec,194,2702,2035.8125,150,53440,15,1265621
1463834425,compress,mem,164,19073,1083.77734375,150,128871,20709,2590409
1463834615,compress,mplayer,379,13003,2028.47265625,150,42995,79,1990738
1463834944,compress,parsec,198,2929,2035.30078125,150,53432,56,1296844
1463839902,compress,mem,240,1081,771.66015625,76,13559,133,397845
1463840228,compress,bzip,243,6673,2038.125,94,47422,130,1408553
1463840336,compress,dacapo,191,3666,328.5546875,114,9434,173,220791
1463840406,compress,mem,140,7571,963.640625,126,167706,18550,2870358
1463840637,compress,mem,243,1096,771.75,88,13395,165,398394
1463840710,compress,dacapo,195,3516,328.50390625,110,10312,190,245410
1463840914,compress,mem,169,19075,1083.60546875,85,124906,20329,2589419
1463841099,compress,dacapo,196,16088,664.88671875,90,20439,788,489408
1463841288,compress,dacapo,186,10882,340.4765625,99,10876,182,248016
1463841467,compress,mem,242,1094,771.828125,127,13461,121,398840
1463841761,compress,mplayer,226,5191,476.08984375,81,18394,296,509090
1463842038,compress,parsec,168,2578,2033.9921875,136,63345,45,1305008
1463842308,compress,dacapo,147,10672,341.26171875,99,15558,342,280809
1463842386,compress,parsec,201,1729,398.37109375,104,11824,197,290172
1463842460,compress,parsec,198,2787,2032.140625,77,51701,20,1255106
1463842573,compress,dacapo,190,10958,341.22265625,136,11453,239,265864
1463842754,compress,mem,275,1777,729.8046875,138,12529,152,421514
1463842826,compress,parsec,97,4997,2032.15234375,147,113619,20,1346426
1463843003,compress,mplayer,356,14766,2034.3671875,129,45305,102,1972773
1463843108,compress,parsec,195,149,416.91015625,105,13391,218,320197
1463843181,compress,dacapo,180,10823,341.3515625,76,11450,360,251809
1463843573,compress,dacapo,176,16124,718.4765625,83,40588,2965,875585
1463843799,compress,dacapo,220,7228,672.2109375,132,19469,974,524662
1463843988,compress,parsec,115,160,295.9296875,88,7761,21,109294
1463844276,compress,mem,218,12869,1157.60546875,87,45623,88,1219280
1463844385,compress,parsec,122,160,297.94921875,86,7291,62,109088
1463844455,compress,dacapo,177,15849,720.453125,89,29214,2980,632580
1463844547,compress,dacapo,156,3807,331.3515625,123,12107,185,231178
1463844720,compress,parsec,134,2633,2031.765625,113,160651,52,2641498
1463844941,compress,dacapo,220,16050,675.70703125,105,18130,392,488471
1463845662,compress,mem,222,12948,1159.59765625,88,47893,103,1300325
1463848799,original,mem,914,8029,783.71484375,111,9902,288,1105543
1463848870,original,mem,802,7175,783.71484375,131,11519,267,1127716
1463848944,original,mem,937,19064,1085.51171875,113,27456,300,3140544
1463849032,original,dacapo,819,10664,343.77734375,132,4294,224,429573
1463849099,original,mem,747,10758,965.7109375,89,19818,237,1808889
1463849510,xbzrle,mem,761,12913,1155.2734375,91,26957,338,2507072
1463849598,xbzrle,dacapo,833,3464,328.3984375,110,3654,193,371685
1463849663,xbzrle,dacapo,825,3857,329.09375,139,3675,231,370404
1463849729,xbzrle,parsec,931,3040,2035.6640625,134,21805,24,2479938
1463849887,xbzrle,mem,914,12840,963.625,111,15982,265,1784617
1463849965,xbzrle,parsec,646,2912,2033.74609375,77,31102,41,2455146
1463850211,xbzrle,mem,806,11292,963.64453125,100,17372,276,1709095
1463850291,xbzrle,parsec,726,160,298.36328125,91,3561,80,315630
1463850517,xbzrle,dacapo,851,15928,714.35546875,137,13505,303,1402969
1463850592,xbzrle,dacapo,890,3910,333.0546875,107,3651,281,396940
1463850955,auto-converge,bzip,909,4457,2036.8515625,125,21428,247,2379716
1463851039,auto-converge,mem,907,18006,965.234375,111,21202,309,2347521
1463851291,auto-converge,dacapo,859,3695,328.61328125,145,3754,308,393627
1463851445,auto-converge,dacapo,770,15983,677.3671875,119,8405,264,790369
1463851609,auto-converge,mplayer,843,1487,1720.828125,147,22024,348,2267442
1463851692,auto-converge,parsec,672,2915,2032.546875,80,29954,175,2459746
1463851783,auto-converge,dacapo,782,5655,677.3984375,93,8818,248,841657
1463851948,auto-converge,dacapo,856,9920,342.28515625,141,4077,253,426126
1463852018,auto-converge,dacapo,809,15954,723.0234375,97,18116,448,1790050
1463852096,auto-converge,dacapo,931,16027,677.51171875,141,7401,287,841760
1463852165,auto-converge,dacapo,810,4498,333.8046875,101,4054,260,401134
1463852524,x-postcopy-ram,dacapo,684,16400,734.16015625,81,9095,5,759791
1463852596,x-postcopy-ram,mem,741,12847,1157.38671875,88,13190,3,1193146
1463852737,x-postcopy-ram,mplayer,859,4338,723.8828125,148,7213,2,756640
1463852807,x-postcopy-ram,mem,708,1750,727.68359375,84,8715,2,753236
1463853084,x-postcopy-ram,mplayer,781,5176,1153.51171875,93,12589,2,1200583
1463853157,x-postcopy-ram,mem,917,13048,1157.44921875,134,10655,2,1193209
1463853227,x-postcopy-ram,mem,801,1765,727.734375,95,7701,2,753288
1463853361,x-postcopy-ram,mem,918,12861,1157.46484375,115,10637,2,1193225
1463853433,x-postcopy-ram,mem,880,19078,1085.3984375,112,10411,3,1119447
1463853808,original,mem,920,7994,787.37890625,129,9918,292,1114272
1463853878,original,mem,635,1122,769.02734375,75,10829,173,839659
1463853951,original,parsec,639,2726,2035.6015625,76,32402,200,2529353
1463854205,original,mplayer,824,23542,2027.88671875,98,29436,667,2963367
1463854296,original,parsec,807,121,294.60546875,103,3161,123,311361
1463854446,original,parsec,722,2722,2034.06640625,86,27882,196,2459383
1463854620,original,mem,924,8088,787.5234375,145,9830,303,1108799
1463854690,original,mem,855,1110,769.15625,141,7916,265,826952
1463854876,original,mem,854,7185,787.54296875,128,10306,315,1074679
1463855030,original,mem,928,13024,1151.4296875,132,18354,299,2079669
1463855336,xbzrle,dacapo,868,7990,329.9453125,106,3735,245,395724
1463855400,xbzrle,mem,921,12918,1263.25390625,147,20785,482,2339138
1463855557,xbzrle,mem,907,1078,771.671875,109,7469,239,827730
1463855625,xbzrle,mem,936,10789,963.609375,119,13624,303,1556686
1463855699,xbzrle,bzip,745,4096,2038.30859375,89,27482,216,2500242
1463855788,xbzrle,dacapo,913,15969,665.3984375,127,6927,275,772131
1463855856,xbzrle,dacapo,811,6777,332.32421875,148,3786,249,374770
1463855922,xbzrle,mem,924,12905,1263.3125,128,20667,390,2331066
1463856004,xbzrle,mem,918,8007,782.02734375,115,9798,268,1098877
1463856319,xbzrle,dacapo,674,4558,665.07421875,80,9552,111,785804
1463856765,auto-converge,mplayer,901,5124,480.19140625,141,4955,263,545012
1463856831,auto-converge,mem,933,30167,1115.984375,123,29164,689,3322840
1463856922,auto-converge,parsec,722,14996,775.3046875,86,18847,233,1661612
1463857002,auto-converge,parsec,866,25520,781.83203125,119,15492,274,1638004
1463857488,auto-converge,parsec,849,2507,2031.92578125,102,23407,221,2428000
1463857647,auto-converge,dacapo,923,15972,668.66796875,139,6900,261,777504
1463857715,auto-converge,parsec,757,2605,2031.91796875,90,37044,1267,3426449
1463857815,auto-converge,dacapo,848,16014,669.3515625,111,7511,306,777485
1463857884,auto-converge,bzip,723,4795,2038.21484375,86,29102,233,2569339
1463858352,x-postcopy-ram,parsec,860,169,294.37109375,115,2949,1,309648
1463858418,x-postcopy-ram,mplayer,869,4974,610.28125,104,6043,1,641639
1463858484,x-postcopy-ram,mem,893,10745,963.65234375,122,9116,2,994809
1463858554,x-postcopy-ram,mem,918,9148,963.65234375,142,8875,12,994809
1463858624,x-postcopy-ram,mem,904,18541,1083.66015625,110,10121,2,1117668
1463858696,x-postcopy-ram,dacapo,752,15664,734.78515625,89,8277,2,760595
1463858766,x-postcopy-ram,mem,920,17984,1083.66015625,123,9946,2,1117668
1463858902,x-postcopy-ram,dacapo,630,10853,342.078125,75,4656,1,358485
1463858966,x-postcopy-ram,mem,749,12904,1257.5546875,89,14164,1,1295701
1463859112,x-postcopy-ram,mem,693,7968,785.73828125,83,9603,2,812686
1463859182,x-postcopy-ram,parsec,900,154,382.80078125,143,3657,2,402165
1463859248,x-postcopy-ram,mem,789,7656,785.74609375,94,8428,1,812678
1463859318,x-postcopy-ram,mem,932,10694,963.6953125,131,8739,2,994853
1463859616,original,dacapo,895,3724,325.05078125,112,3344,220,365441
1463859679,original,mem,902,1787,729.484375,144,7301,251,803785
1463859748,original,parsec,935,2674,2035.37890625,150,21353,299,2438018
1463859830,original,mplayer,918,5254,681.7734375,148,6635,212,743783
1463859896,original,mem,935,12861,1153.546875,140,17768,299,2029738
1463860063,original,parsec,937,2735,2034.9140625,116,21236,265,2429631
1463860146,original,parsec,684,3221,2034.171875,81,42738,1002,3572941
1463860250,original,dacapo,650,7112,331.38671875,79,5153,206,409133
1463860319,original,parsec,681,2686,2033.9453125,81,30145,176,2507467
1463860409,original,dacapo,710,16889,726.79296875,85,23325,613,2022527
1463860496,original,mplayer,857,5200,1416.90625,105,14452,296,1513480
1463860825,original,mplayer,936,20919,2030.7109375,130,29180,629,3334809
1463861144,xbzrle,parsec,744,206,382.20703125,88,5589,223,507683
1463861211,xbzrle,dacapo,731,15735,720.5234375,91,14820,290,1323179
1463861289,xbzrle,mem,712,13088,1157.6484375,85,29174,237,2538107
1463861453,xbzrle,mem,701,1747,726.04296875,83,9527,222,815595
1463861523,xbzrle,bzip,918,5503,2038.6484375,140,21644,308,2426850
1463861676,xbzrle,mem,893,1765,726.125,127,7302,267,796714
1463861746,xbzrle,parsec,833,206,391.66015625,143,5084,188,517294
1463861814,xbzrle,mem,920,1830,726.1953125,132,7101,294,797849
1463861882,xbzrle,mem,906,1731,726.20703125,126,7217,274,798781
1463861950,xbzrle,parsec,828,153,394.2578125,146,5140,264,519519
1463862090,xbzrle,mplayer,904,14577,2026.16015625,148,24814,310,2740448
1463862176,xbzrle,parsec,916,1756,397.53125,126,5067,26,566900
1463862553,auto-converge,parsec,724,17163,782.03515625,86,16237,229,1435139
1463862800,auto-converge,parsec,698,197,386.5234375,82,6065,211,516879
1463862867,auto-converge,dacapo,927,17384,680.08984375,137,7352,258,832700
1463863186,auto-converge,parsec,731,133,296.3515625,135,3514,138,313595
1463863340,auto-converge,parsec,916,152,396.96484375,122,4682,284,523458
1463863406,auto-converge,parsec,820,24823,788.04296875,132,13031,257,1304310
1463863567,auto-converge,parsec,875,159,296.36328125,107,2932,120,313225
1463863634,auto-converge,parsec,882,2358,2034.14453125,107,22585,250,2433964
1463864243,x-postcopy-ram,bzip,897,4663,2036.90234375,132,19119,1,2093563
1463864461,x-postcopy-ram,mem,928,13016,1257.69140625,147,11437,2,1295844
1463864533,x-postcopy-ram,dacapo,779,16721,725.796875,93,7900,2,751558
1463864604,x-postcopy-ram,mem,911,6069,782.01953125,137,7272,10,808867
1463864815,x-postcopy-ram,mplayer,930,20182,2030.6171875,131,18392,2,2088039
1463864894,x-postcopy-ram,dacapo,631,4089,330.671875,77,4500,1,346847
1463864965,x-postcopy-ram,mem,913,1077,773.53515625,126,7173,2,800185
1463865037,x-postcopy-ram,parsec,877,25267,774.7578125,129,7547,1,808479
1463865105,x-postcopy-ram,dacapo,652,16000,679.3125,77,8837,1,703621
1463865406,original,mem,922,1062,765.96875,115,7296,240,821489
1463865640,original,dacapo,837,15957,670.68359375,102,8125,249,830378
1463865709,original,dacapo,826,4058,327.6484375,98,4056,249,409165
1463865774,original,mem,932,29414,1118.0546875,124,46154,6675,5251033
1463865881,original,mem,935,1090,768.53515625,141,7218,219,824052
1463865949,original,dacapo,761,15930,670.40625,140,9718,265,903433
1463866145,original,dacapo,922,7025,329.390625,150,3516,277,395732
1463866209,original,mem,933,29453,1122.390625,122,44410,6486,5061971
1463866315,original,mem,939,13049,1674.03515625,149,25771,294,2955748
1463866402,original,mem,935,11611,1261.98828125,137,23354,302,2667581
1463866577,original,mem,838,1093,768.5546875,100,8091,268,828440
1463866646,original,mem,930,1092,768.58203125,131,7254,205,823562
1463866946,xbzrle,dacapo,888,3876,329.13671875,133,3646,272,395255
1463867010,xbzrle,dacapo,820,3950,329.23046875,137,3955,269,396140
1463867148,xbzrle,mplayer,754,4767,670.8203125,90,8052,175,740997
1463867217,xbzrle,mplayer,930,32872,1454.6796875,144,22753,275,2583065
1463867372,xbzrle,mem,794,2162,728.59375,97,8301,254,805263
1463867664,xbzrle,mem,883,1740,728.6796875,108,7443,273,802573
1463867732,xbzrle,parsec,682,2656,2034.4765625,82,29387,148,2446620
1463867822,xbzrle,dacapo,846,6937,813.4140625,136,8628,250,891677
1463868102,xbzrle,dacapo,842,15936,1128.7265625,138,19262,333,1980233
1463868410,auto-converge,dacapo,867,16035,667.31640625,107,7325,266,775494
1463868561,auto-converge,mem,937,12912,1261.34375,123,20187,279,2311148
1463868642,auto-converge,mem,833,1760,727.56640625,100,7908,272,804777
1463868710,auto-converge,parsec,784,143,297.0390625,150,3292,130,315021
1463868862,auto-converge,mem,812,22788,1117.5234375,143,41092,553,4074940
1463868965,auto-converge,parsec,847,24563,777.17578125,139,11999,270,1241699
1463869040,auto-converge,mem,914,1732,727.67578125,131,7172,271,800601
1463869192,auto-converge,mem,934,12924,1261.53515625,117,20415,302,2329724
1463869274,auto-converge,dacapo,860,15986,667.7109375,106,7424,286,779961
